id,label
u1252780168936075269,bot
u2887458015,human
u1174817655523401728,human
u2996026933,human
u4819864642,human
u3298914630,human
u1118448053747216385,human
u302111485,human
u1281315482,human
u963837203255144449,human
u3429650891,human
u2892292673,human
u33110914,human
u1115198081576861696,bot
u839583513468891139,human
u705712682654113792,human
u946863625,human
u1107026626519486464,human
u36324648,human
u733262412275580928,human
u4809021552,human
u1064914405807325185,human
u1366382233548967939,human
u115529040,human
u4546891097,human
u713710974612729856,human
u2314312269,human
u1461460850989015040,human
u1310623795535728640,human
u1462971565,human
u856218615942696962,human
u24522990,human
u3363848878,human
u3005453025,human
u495363779,human
u1893238183,human
u1444944103,human
u4118442496,human
u819954012657217537,human
u844238242581008384,human
u33248043,human
u707482542,human
u112323469,human
u3987718941,human
u2976444713,human
u1299048067404935168,human
u20675681,human
u1269826086,human
u198795768,human
u111988649,human
u2163267319,human
u612663909,human
u62332934,human
u818646279953608705,bot
u4807039551,human
u1184383746159644672,human
u726881562831282176,human
u982096977918754816,human
u51827346,human
u1044929539208556545,human
u1316514655888695296,human
u1097925943929257984,human
u2471035914,human
u10502292,human
u55213542,human
u974547002930286593,human
u3438740353,human
u818575377593462784,human
u930862194622902272,human
u4726187129,human
u1195835187449487360,human
u54571260,human
u2884919825,human
u48052075,human
u721990085177118720,human
u920327454283018240,human
u256420791,human
u1721561,human
u53410834,human
u1016908862136332288,human
u1111325763809304578,human
u3404331556,human
u156005429,human
u1052589792914038786,human
u958639119701192704,human
u2842959455,human
u130157056,human
u763715353,human
u417804422,human
u569423891,human
u1598216353,human
u277421250,human
u1303061014305550341,human
u1682201647,human
u18345077,human
u3242022485,bot
u479468846,human
u90488742,human
u1658045785,human
u965012471940567045,human
u3129685535,human
u861820399,human
u960884041485516800,human
u1127676926,human
u983611802687758336,human
u44924320,human
u1084928033935540227,human
u912171150138122240,human
u1141730573251219457,human
u1009429744864169984,human
u46477409,human
u926536715833049090,human
u949250196835270657,human
u865118409088020480,human
u201421060,human
u892615003110608896,human
u3290183428,human
u243479125,human
u38897346,human
u126676652,human
u913772119867129856,human
u2812514684,human
u62926741,human
u942723953143009280,human
u844960466552147968,human
u1189645489081409536,human
u958757766817988609,human
u1199302571237806080,human
u4075381935,human
u76963627,human
u1179223297,human
u15921684,human
u71529987,human
u719297481012592640,human
u21024037,human
u429637528,human
u3389486200,human
u540830048,human
u12640312,human
u32351051,human
u3055851137,human
u1111153477,human
u1356706571481460739,human
u1374717066,human
u1133775629537513472,human
u54915404,human
u277391629,human
u833715346506993664,human
u3349190729,human
u783947280315482112,human
u271486992,human
u380209367,human
u1362368612,human
u3141735923,human
u45516657,human
u1001769760596676609,human
u60642183,human
u196949018,human
u258533106,human
u3357857123,human
u474318931,human
u1631136786,human
u1618718016,human
u888974015821262849,human
u68911475,human
u376265634,human
u559746910,human
u218162292,human
u1372279127911366661,human
u208988759,human
u115478596,human
u1350885788,human
u986893499260981248,human
u1088881543811084288,human
u2729394959,human
u473445478,human
u824988046877655041,human
u816640838319144961,human
u1183981657826586625,human
u4230733031,human
u784241064936771584,human
u1513820898,human
u846757673135755270,human
u225799229,human
u548680725,human
u607066717,human
u1193729990636032000,human
u292400876,human
u1045765410795266048,human
u1357751394430836736,human
u1216638839382560773,human
u762924936168108032,human
u2260249807,human
u1190289401886187521,human
u3180358667,human
u3018315781,human
u711039938779881472,human
u743496481106178048,human
u735614119768928256,human
u1345534790813024256,human
u1397275837775302659,human
u1161412170,human
u1149746041593270272,human
u707433649,human
u27654368,human
u1962699368,human
u1172078586,human
u14773649,human
u71490827,human
u240362110,human
u369837085,human
u3147212329,human
u1272302417732710400,human
u1177524519885594624,human
u3320804835,human
u987107826932727809,human
u1226740093,human
u1051554462538637315,human
u18964092,human
u934049237628841984,human
u793764530065117184,human
u829271688147771392,human
u210869563,human
u1961543882,human
u389357467,human
u1066776601126350848,human
u158807219,human
u271442031,human
u1360317618796851201,human
u50360725,human
u65399087,human
u153873962,human
u562020929,human
u936238338356404224,human
u890863857203384320,human
u19429847,human
u110745027,human
u859487049744863233,human
u338270765,human
u1257821791965392901,human
u1060842614,human
u3159428265,human
u37975072,human
u759211134,human
u3860269577,bot
u880818638315339776,human
u1151777902498865153,human
u22677397,human
u2377367690,human
u1382689272331911179,human
u1082433813534437382,human
u1227499584,human
u725263932080951296,human
u964461580720246785,human
u993544147175952384,human
u1969984345,human
u1276158312598339587,human
u516367526,human
u216478332,human
u229141520,human
u1526931192,human
u959552100979150848,human
u2997649919,human
u1020463023792828418,bot
u1101214117187211264,bot
u2411511356,human
u58900578,human
u20975060,human
u114949068,human
u18824923,human
u951851858,human
u707463510,human
u204198030,human
u1097307966213160961,human
u1405259995,human
u772529887,human
u3365600938,human
u842164502422417409,human
u4634443760,human
u14113935,human
u1216414909115912194,human
u816685734858002434,human
u28483093,human
u1290696356194000896,human
u937358015904337920,human
u73171278,human
u312050016,human
u1180220475126927361,human
u3436673938,human
u1062005076204642305,human
u3159692481,human
u779104195,human
u1146407862182264832,bot
u1367634967308750850,human
u165675299,human
u778356112676364288,human
u875644665617240066,human
u719987298629251073,human
u4445732074,human
u717342446506622976,human
u1557926192,human
u1007763229571997697,human
u2191981483,human
u1357423778,human
u31116819,human
u1301296519543492614,human
u28538059,human
u2980236053,human
u857326581701849088,human
u246493616,human
u913382252549214208,human
u2730264319,human
u608039534,human
u1289076415,bot
u1060168497878179842,human
u3308730563,human
u560889354,human
u1169045652145225728,human
u934055542473019397,human
u146214564,human
u1231348024728748032,human
u134976379,human
u2394680197,human
u1302406116874297345,human
u4616707813,human
u345193198,human
u1288580032718344192,human
u130028879,human
u2457573019,human
u846258386891030528,human
u1939696088,human
u220133084,human
u38514936,human
u421417889,human
u803567412763312128,human
u937968957666967552,human
u735620699943899136,human
u392111934,human
u846235271783989248,human
u3379454920,human
u3522199932,human
u737167973996060673,human
u967178300333445121,human
u1954293848,human
u826131474428608512,human
u874530370150170624,human
u962720326789480454,human
u955371914914156545,human
u772015992746672128,human
u1032307680,human
u945058552074289153,human
u942925778156580864,human
u415905634,human
u99808390,human
u960218733393297408,human
u878827694095441921,human
u785178068,human
u2688447146,human
u711674979423817732,human
u922267359087341568,human
u948157148004941825,human
u753650422766768129,human
u2882174191,human
u897830314017345536,human
u1110712596,bot
u898926775303938048,bot
u858695797793271808,human
u66885445,human
u2558048168,human
u709833312248963073,human
u925854494730215424,human
u60651759,human
u880776191799697412,human
u3120093230,human
u746256811024596992,human
u1383132374,human
u876323851994488832,bot
u936175024142032896,human
u101243835,human
u165808050,human
u10539192,human
u316053663,human
u909039159360184321,human
u21836409,human
u3283479961,human
u21897281,human
u2898094548,human
u933486321900904448,human
u894967095032659968,human
u2496032305,human
u28405767,human
u734900393507950592,human
u11108762,human
u4921371539,human
u831218272980836357,human
u3410702519,human
u869122058596343810,human
u784005281286066177,human
u406914342,human
u24357823,human
u167781199,human
u2465436362,human
u287285192,bot
u20611084,human
u2571704768,human
u2711039001,human
u242290825,human
u319962159,human
u3318192802,human
u2897593697,human
u755417019751686146,human
u237127564,human
u2184320539,human
u2155747086,human
u4650758924,human
u877531062947074050,human
u2941784677,human
u826136507836686336,human
u3463796657,human
u2919004496,human
u164775233,human
u304427201,bot
u828629984021344256,human
u482158094,human
u903513564308054016,human
u4049331443,human
u748815666187079680,human
u904500067,human
u900553339053780993,human
u348530152,human
u1924742994,human
u888432689551994880,human
u492991594,human
u77285641,human
u3258237332,human
u2832451299,human
u709799415159066624,bot
u2155563823,human
u898297482341478400,human
u3270615601,human
u2951622098,human
u2437803156,human
u585506928,human
u805524458081554437,human
u788717662088159236,human
u764134279953588225,human
u61840535,human
u2248977601,human
u1969626343,human
u109047204,human
u114658821,human
u18298266,human
u765942124919549952,human
u3044032559,human
u145479560,human
u536087812,human
u858746053,human
u4173152175,human
u874816420722466817,bot
u3402447059,human
u853210872281522176,human
u805842023521648645,human
u176946754,human
u2334346969,human
u839792321315110912,bot
u2973525349,human
u15038688,human
u1288307918,human
u2527828914,human
u2858346118,human
u2246381850,human
u2903845560,human
u3166077695,human
u932402107,human
u269546613,human
u252041958,human
u872835413865631744,human
u207534677,human
u61918467,human
u1256413556242694144,human
u1677211669,human
u1118629298,human
u787149253302812672,human
u874258695118622720,human
u20855793,human
u1428647941330411521,human
u25475608,human
u241930111,human
u918654538155827200,human
u57912387,human
u1020961,human
u455428885,human
u93021730,human
u781332157,human
u988474200750022656,human
u717421569031602176,human
u303048766,human
u18743550,human
u1094922224,human
u1309217513415356416,human
u259395895,human
u85224634,human
u46712597,human
u830036570325532674,human
u20028418,human
u565572217,human
u35287378,human
u1325137094423969792,human
u973586538,human
u986248214,human
u16497730,human
u346569284,human
u1245923843119575041,human
u2828562864,human
u14228078,human
u37889811,human
u926620369,human
u824351166221803520,human
u742789639933702144,human
u184369744,human
u114668135,human
u15283747,human
u22988804,human
u128947971,human
u14528795,human
u1086037534176473088,human
u1611411001,human
u36984963,human
u223883798,human
u3967266980,human
u3258584390,human
u1516149242,human
u12231022,human
u1071767384,human
u969330148800569344,human
u18167014,human
u3154709373,human
u525667021,human
u229604600,human
u15821493,human
u63186937,human
u916703812974284800,human
u14660984,human
u5388852,human
u22525751,human
u526589578,bot
u160224502,human
u5690612,human
u478138595,human
u1091535772103004165,bot
u1090726185141583873,human
u257048400,human
u33653195,human
u34255829,human
u1331866087,human
u738106225372467200,human
u24208510,human
u2542988810,human
u56318966,human
u154785018,human
u56812711,human
u29117741,human
u35752351,human
u31560768,human
u1627875162,human
u14518129,human
u23273872,human
u973444331091648512,human
u703872974,human
u9510832,human
u1229454871,human
u20526166,human
u73608919,human
u2914615372,human
u21686626,human
u137712607,human
u402460314,human
u949297532861059073,bot
u232427887,human
u714169024813248512,human
u388196118,human
u83559196,human
u1340011,human
u1468548817,human
u313140358,human
u17374940,human
u14860076,human
u15819604,human
u14255759,human
u83567424,human
u61617150,human
u240645300,human
u38630406,human
u184421524,human
u68336295,human
u12705022,human
u17881732,human
u118804627,human
u20288378,human
u25639164,human
u16480672,human
u2352166110,human
u599900800,human
u459737127,human
u552154846,human
u120496134,human
u15985050,human
u84616050,human
u14084272,human
